3.7845 	EXP 	move_right: foreColor = 'white'
3.8010 	EXP 	move_right: foreColor = 'white'
3.8187 	EXP 	move_right: foreColor = 'white'
3.8350 	EXP 	move_right: foreColor = 'black'
3.8517 	EXP 	move_right: foreColor = 'black'
3.8680 	EXP 	move_right: foreColor = 'black'
3.8859 	EXP 	move_right: foreColor = 'black'
3.9016 	EXP 	move_right: foreColor = 'black'
3.9176 	EXP 	move_right: foreColor = 'white'
3.9349 	EXP 	move_right: foreColor = 'white'
3.9509 	EXP 	move_right: foreColor = 'white'
3.9677 	EXP 	move_right: foreColor = 'white'
3.9847 	EXP 	move_right: foreColor = 'white'
4.0025 	EXP 	move_right: foreColor = 'black'
4.0193 	EXP 	move_right: foreColor = 'black'
4.0359 	EXP 	move_right: foreColor = 'black'
4.0525 	EXP 	move_right: foreColor = 'black'
4.0692 	EXP 	move_right: foreColor = 'black'
4.0859 	EXP 	move_right: foreColor = 'white'
4.1087 	EXP 	move_right: foreColor = 'white'
4.1223 	EXP 	move_right: foreColor = 'white'
4.1387 	EXP 	move_right: foreColor = 'white'
4.1523 	EXP 	move_right: foreColor = 'white'
4.1688 	EXP 	move_right: foreColor = 'black'
4.1856 	EXP 	move_right: foreColor = 'black'
4.2025 	EXP 	move_right: foreColor = 'black'
4.2193 	EXP 	move_right: foreColor = 'black'
4.2359 	EXP 	move_right: foreColor = 'black'
4.2526 	EXP 	move_right: foreColor = 'white'
4.2693 	EXP 	move_right: foreColor = 'white'
4.2860 	EXP 	move_right: foreColor = 'white'
4.3026 	EXP 	move_right: foreColor = 'white'
4.3192 	EXP 	move_right: foreColor = 'white'
4.3359 	EXP 	move_right: foreColor = 'black'
4.3526 	EXP 	move_right: foreColor = 'black'
4.3692 	EXP 	move_right: foreColor = 'black'
4.3859 	EXP 	move_right: foreColor = 'black'
4.4026 	EXP 	move_right: foreColor = 'black'
4.4193 	EXP 	move_right: foreColor = 'white'
4.4358 	EXP 	move_right: foreColor = 'white'
4.4526 	EXP 	move_right: foreColor = 'white'
4.4692 	EXP 	move_right: foreColor = 'white'
4.4857 	EXP 	move_right: foreColor = 'white'
4.5024 	EXP 	move_right: foreColor = 'black'
4.5192 	EXP 	move_right: foreColor = 'black'
4.5358 	EXP 	move_right: foreColor = 'black'
4.5525 	EXP 	move_right: foreColor = 'black'
4.5693 	EXP 	move_right: foreColor = 'black'
4.5860 	EXP 	move_right: foreColor = 'white'
4.6025 	EXP 	move_right: foreColor = 'white'
4.6192 	EXP 	move_right: foreColor = 'white'
4.6360 	EXP 	move_right: foreColor = 'white'
4.6525 	EXP 	move_right: foreColor = 'white'
4.6692 	EXP 	move_right: foreColor = 'black'
4.6858 	EXP 	move_right: foreColor = 'black'
4.7023 	EXP 	move_right: foreColor = 'black'
4.7190 	EXP 	move_right: foreColor = 'black'
4.7357 	EXP 	move_right: foreColor = 'black'
4.7525 	EXP 	move_right: foreColor = 'white'
4.7691 	EXP 	move_right: foreColor = 'white'
4.7860 	EXP 	move_right: foreColor = 'white'
4.8026 	EXP 	move_right: foreColor = 'white'
4.8193 	EXP 	move_right: foreColor = 'white'
4.8359 	EXP 	move_right: foreColor = 'black'
4.8528 	EXP 	move_right: foreColor = 'black'
4.8692 	EXP 	move_right: foreColor = 'black'
4.8860 	EXP 	move_right: foreColor = 'black'
4.9026 	EXP 	move_right: foreColor = 'black'
4.9193 	EXP 	move_right: foreColor = 'white'
4.9359 	EXP 	move_right: foreColor = 'white'
4.9524 	EXP 	move_right: foreColor = 'white'
4.9691 	EXP 	move_right: foreColor = 'white'
4.9859 	EXP 	move_right: foreColor = 'white'
5.0026 	EXP 	move_right: foreColor = 'black'
5.0192 	EXP 	move_right: foreColor = 'black'
5.0360 	EXP 	move_right: foreColor = 'black'
5.0526 	EXP 	move_right: foreColor = 'black'
5.0692 	EXP 	move_right: foreColor = 'black'
5.0859 	EXP 	move_right: foreColor = 'white'
5.1026 	EXP 	move_right: foreColor = 'white'
5.1255 	EXP 	move_right: foreColor = 'white'
5.1390 	EXP 	move_right: foreColor = 'white'
5.1556 	EXP 	move_right: foreColor = 'white'
5.1690 	EXP 	move_right: foreColor = 'black'
5.1859 	EXP 	move_right: foreColor = 'black'
5.2025 	EXP 	move_right: foreColor = 'black'
5.2192 	EXP 	move_right: foreColor = 'black'
5.2359 	EXP 	move_right: foreColor = 'black'
5.2527 	EXP 	move_right: foreColor = 'white'
5.2693 	EXP 	move_right: foreColor = 'white'
5.2860 	EXP 	move_right: foreColor = 'white'
5.3026 	EXP 	move_right: foreColor = 'white'
5.3194 	EXP 	move_right: foreColor = 'white'
5.3352 	EXP 	move_right: foreColor = 'black'
5.3522 	EXP 	move_right: foreColor = 'black'
5.3692 	EXP 	move_right: foreColor = 'black'
5.3859 	EXP 	move_right: foreColor = 'black'
5.4026 	EXP 	move_right: foreColor = 'black'
5.4192 	EXP 	move_right: foreColor = 'white'
5.4358 	EXP 	move_right: foreColor = 'white'
5.4525 	EXP 	move_right: foreColor = 'white'
5.4693 	EXP 	move_right: foreColor = 'white'
5.4860 	EXP 	move_right: foreColor = 'white'
5.5024 	EXP 	move_right: foreColor = 'black'
5.5192 	EXP 	move_right: foreColor = 'black'
5.5359 	EXP 	move_right: foreColor = 'black'
5.5526 	EXP 	move_right: foreColor = 'black'
5.5693 	EXP 	move_right: foreColor = 'black'
5.5860 	EXP 	move_right: foreColor = 'white'
5.6026 	EXP 	move_right: foreColor = 'white'
5.6193 	EXP 	move_right: foreColor = 'white'
5.6361 	EXP 	move_right: foreColor = 'white'
5.6527 	EXP 	move_right: foreColor = 'white'
5.6693 	EXP 	move_right: foreColor = 'black'
5.6860 	EXP 	move_right: foreColor = 'black'
5.7026 	EXP 	move_right: foreColor = 'black'
5.7193 	EXP 	move_right: foreColor = 'black'
5.7360 	EXP 	move_right: foreColor = 'black'
5.7527 	EXP 	move_right: foreColor = 'white'
5.7692 	EXP 	move_right: foreColor = 'white'
5.7860 	EXP 	move_right: foreColor = 'white'
5.8026 	EXP 	move_right: foreColor = 'white'
5.8193 	EXP 	move_right: foreColor = 'white'
5.8360 	EXP 	move_right: foreColor = 'black'
